,Name,Type,Fare,Start,End,Time,Ratings,Seats,Links,Route
7771,New Navyug Travels,A/C Sleeper (2+1),675.0,22:45,04:30,05h 45m,3.5,36 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7772,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),600.0,22:25,04:00,05h 35m,3.2,21 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7773,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),629.0,22:40,04:46,06h 06m,3.0,38 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7774,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),474.0,22:30,06:00,07h 30m,3.7,25 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7775,Classic Travels,A/C Seater / Sleeper (2+2),790.0,21:40,04:40,07h 00m,3.4,24 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7776,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),965.0,22:50,04:35,05h 45m,3.4,34 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7777,IntrCity SmartBus,A/C Seater / Sleeper (2+1),521.0,22:00,06:10,08h 10m,3.6,23 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7778,NueGo,Electric A/C Seater (2+2),333.0,23:00,05:25,06h 25m,2.9,28 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7779,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),449.0,23:55,07:48,07h 53m,2.9,40 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7780,Maheshwaram Travels,A/C Seater / Sleeper (2+2),1066.0,21:00,04:00,07h 00m,2.0,32 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7781,FlixBus,Bharat Benz A/C Sleeper (2+1),586.61,19:15,02:05,06h 50m,1.5,9 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7782,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),499.0,17:00,23:22,06h 22m,2.9,44 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7783,Royal Safari India Travels,A/C Seater / Sleeper (2+2),705.0,22:30,05:00,06h 30m,0.0,37 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7784,CALL2TRIP,A/C Seater / Sleeper (2+2),699.0,22:40,04:40,06h 00m,4.0,40 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7785,Indo Canadian Transport Pvt. Ltd.,Mercedes A/C Semi Sleeper (2+2),3300.0,23:30,07:45,08h 15m,3.5,47 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7786,Indo Canadian Transport Pvt. Ltd.,Mercedes A/C Semi Sleeper (2+2),3300.0,19:30,03:45,08h 15m,3.5,48 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7787,Indo Canadian Transport Pvt. Ltd.,Mercedes A/C Semi Sleeper (2+2),3300.0,16:30,00:45,08h 15m,3.5,51 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7788,Indo Canadian Transport Pvt. Ltd.,Volvo A/C Sleeper (2+1),3850.0,15:00,23:15,08h 15m,3.5,39 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7789,ADTC tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),600.0,22:30,03:55,05h 25m,3.4,14 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7790,Travel Point,A/C Seater / Sleeper (2+2),1099.0,21:00,02:21,05h 21m,3.3,50 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7791,SHAH HOLIDAY TRAVEL,VE A/C Seater / Sleeper (2+2),799.0,22:30,04:30,06h 00m,1.0,50 Seats available,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
7792,Yolo Bus,VE A/C Seater / Sleeper (2+1),450.0,22:27,05:00,06h 33m,4.6,20 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7793,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),499.0,23:25,05:20,05h 55m,4.2,21 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7794,IntrCity SmartBus,A/C Seater / Sleeper (2+1),550.0,22:20,04:30,06h 10m,4.5,19 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7795,New Navyug Travels,A/C Sleeper (2+1),675.0,23:00,05:30,06h 30m,4.0,29 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7796,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),449.0,15:00,21:46,06h 46m,5.0,8 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7797,Laxmi holidays,VE A/C Sleeper (2+1),570.0,23:55,06:45,06h 50m,4.4,22 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7798,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),540.0,23:55,05:42,05h 47m,4.7,30 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7799,IntrCity SmartBus,A/C Seater / Sleeper (2+1),712.0,22:55,04:40,05h 45m,4.7,23 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7800,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),486.0,23:50,06:40,06h 50m,4.8,21 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7801,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),599.0,23:58,06:05,06h 07m,5.0,28 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7802,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),499.0,23:58,06:50,06h 52m,5.0,29 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7803,NueGo,Electric A/C Seater (2+2),332.0,18:00,23:50,05h 50m,3.5,26 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7804,NueGo,Electric A/C Seater (2+2),332.0,22:50,05:05,06h 15m,3.9,1 Seat available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7805,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),549.0,23:30,05:20,05h 50m,3.9,18 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7806,NueGo,Electric A/C Seater (2+2),332.0,23:40,05:55,06h 15m,3.2,28 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7807,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),650.0,23:05,05:05,06h 00m,3.8,20 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7808,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),600.0,23:55,05:15,05h 20m,3.2,21 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7809,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),569.0,22:50,06:00,07h 10m,3.1,2 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7810,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),549.0,23:57,06:50,06h 53m,3.6,22 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7811,Indo Canadian Transport Pvt. Ltd.,Mercedes A/C Semi Sleeper (2+2),2500.0,19:29,02:30,07h 01m,3.5,51 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7812,Indo Canadian Transport Pvt. Ltd.,Volvo A/C Sleeper (2+1),3850.0,21:29,05:00,07h 31m,3.5,36 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7813,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),2500.0,19:29,03:00,07h 31m,3.5,51 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7814,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),599.0,23:58,06:20,06h 22m,3.6,26 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7815,Indo Canadian Transport Pvt. Ltd.,Volvo A/C Sleeper (2+1),3850.0,15:29,23:00,07h 31m,3.5,7 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7816,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),540.0,23:40,05:40,06h 00m,3.6,23 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7817,Indo Canadian Transport Pvt. Ltd.,Mercedes A/C Semi Sleeper (2+2),3300.0,23:29,07:00,07h 31m,3.5,40 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7818,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),833.0,17:50,01:30,07h 40m,1.7,21 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7819,Classic Travels,A/C Seater / Sleeper (2+2),389.0,23:55,06:55,07h 00m,2.6,16 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7820,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),499.0,23:59,06:30,06h 31m,2.3,24 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7821,Classic Travels,A/C Seater / Sleeper (2+2),389.0,23:30,06:30,07h 00m,2.4,38 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7822,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),749.0,19:28,02:18,06h 50m,1.7,14 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7823,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),600.0,23:40,05:10,05h 30m,2.2,28 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7824,Travel Point,A/C Seater / Sleeper (2+2),999.0,23:25,05:20,05h 55m,1.5,50 Seats available,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
7825,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),485.0,21:05,04:45,07h 40m,4.5,20 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7826,Laxmi holidays,VE A/C Sleeper (2+1),570.0,23:05,06:45,07h 40m,4.5,20 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7827,Yolo Bus,VE A/C Seater / Sleeper (2+1),450.0,21:11,05:00,07h 49m,4.6,20 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7828,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),650.0,22:30,06:00,07h 30m,4.4,20 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7829,Zingbus Plus,Scania A/C Semi Sleeper (2+2),481.0,22:55,07:25,08h 30m,4.6,29 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7830,IntrCity SmartBus,A/C Seater / Sleeper (2+1),550.0,21:00,04:30,07h 30m,4.5,19 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7831,Yolo Bus,VE A/C Seater / Sleeper (2+1),450.0,23:26,06:28,07h 02m,4.6,16 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7832,AdCity Land Travels,A/C Seater/Sleeper (2+1),588.0,23:59,07:30,07h 31m,3.6,29 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7833,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),486.0,22:35,06:40,08h 05m,4.7,21 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7834,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),542.0,22:35,06:20,07h 45m,4.3,24 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7835,FlixBus,Bharat Benz A/C Sleeper (2+1),569.64,23:30,06:55,07h 25m,4.5,15 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7836,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),540.0,22:50,05:42,06h 52m,4.6,30 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7837,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),540.0,23:00,05:55,06h 55m,4.5,36 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7838,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),688.0,23:55,07:30,07h 35m,4.4,8 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7839,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),540.0,23:00,06:00,07h 00m,4.1,31 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7840,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),599.0,23:30,06:05,06h 35m,4.4,31 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7841,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),599.0,23:25,07:00,07h 35m,4.4,16 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7842,Indo Canadian Transport Pvt. Ltd.,Mercedes A/C Semi Sleeper (2+2),3300.0,22:00,07:00,09h 00m,5.0,40 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7843,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),549.0,22:30,05:20,06h 50m,3.8,23 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7844,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),599.0,23:30,06:20,06h 50m,4.4,25 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7845,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),540.0,22:35,05:40,07h 05m,4.1,23 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7846,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),499.0,22:30,05:20,06h 50m,3.7,23 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7847,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),580.0,23:10,05:50,06h 40m,4.5,24 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7848,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),499.0,23:50,06:50,07h 00m,5.0,30 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7849,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),580.0,23:10,05:50,06h 40m,4.4,23 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7850,IntrCity SmartBus,A/C Seater / Sleeper (2+1),712.0,21:30,04:40,07h 10m,4.1,23 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7851,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),650.0,21:50,05:05,07h 15m,4.2,20 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7852,IntrCity SmartBus,A/C Seater / Sleeper (2+1),510.0,23:55,06:40,06h 45m,4.4,19 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7853,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),599.0,23:10,05:30,06h 20m,4.5,36 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7854,Indo Canadian Transport Pvt. Ltd.,Mercedes A/C Semi Sleeper (2+2),3300.0,18:00,02:30,08h 30m,4.4,40 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7855,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),600.0,22:40,05:10,06h 30m,3.6,22 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7856,New Navyug Travels,A/C Sleeper (2+1),675.0,21:50,05:30,07h 40m,3.9,29 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7857,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),540.0,23:10,05:45,06h 35m,3.8,41 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7858,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),499.0,23:54,06:30,06h 36m,2.8,31 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7859,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),499.0,18:33,02:18,07h 45m,2.8,22 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7860,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),549.0,23:50,06:50,07h 00m,1.8,34 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7861,Indo Canadian Transport Pvt. Ltd.,Volvo A/C Sleeper (2+1),3850.0,20:00,05:00,09h 00m,3.7,36 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7862,Indo Canadian Transport Pvt. Ltd.,Mercedes A/C Semi Sleeper (2+2),3300.0,16:00,01:00,09h 00m,3.5,34 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7863,NueGo,Electric A/C Seater (2+2),419.0,23:45,08:25,08h 40m,1.0,39 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7864,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),500.0,23:45,06:30,06h 45m,2.4,36 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7865,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),600.0,23:10,05:15,06h 05m,2.3,21 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7866,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),833.0,16:20,01:30,09h 10m,2.0,23 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7867,SHREE SATGURU TRAVELS,A/C Seater / Sleeper (2+2),499.0,23:50,06:00,06h 10m,1.4,38 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7868,Travel Point,A/C Seater / Sleeper (2+2),999.0,22:25,05:20,06h 55m,2.7,50 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7869,Khurana Bus Service,Volvo A/C (2+2),3500.0,19:35,03:40,08h 05m,1.7,37 Seats available,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Jalandhar to Delhi
7870,PEPSU (Punjab) - 67166,Volvo AC Seater (2+2),1045.0,16:50,00:10,07h 20m,4.3,38 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7871,PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),1045.0,17:40,00:50,07h 10m,4.2,39 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7872,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),1169.0,21:00,06:20,09h 20m,3.3,37 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7873,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),1045.0,21:50,06:20,08h 30m,3.6,37 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7874,PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),1169.0,23:58,08:58,09h 00m,2.3,39 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7875,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),600.0,22:25,05:00,06h 35m,4.5,21 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7876,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),558.0,22:20,05:55,07h 35m,4.5,24 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7877,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),449.0,22:00,06:40,08h 40m,4.7,22 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7878,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),564.0,22:15,07:15,09h 00m,4.5,24 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7879,Yolo Bus,Bharat Benz A/C Sleeper (2+1),780.0,23:05,05:49,06h 44m,4.7,13 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7880,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),499.0,23:13,06:10,06h 57m,4.0,3 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7881,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),549.0,22:30,05:50,07h 20m,4.7,15 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7882,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),474.0,22:30,07:25,08h 55m,4.5,25 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7883,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),449.0,23:00,07:20,08h 20m,4.6,21 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7884,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),527.0,22:05,06:05,08h 00m,4.7,20 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7885,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),499.0,17:00,00:17,07h 17m,4.0,34 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7886,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),565.0,20:30,04:25,07h 55m,4.5,13 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7887,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),950.0,23:40,08:00,08h 20m,4.5,12 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7888,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),795.0,20:00,03:55,07h 55m,4.5,20 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
7889,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),468.0,21:00,05:40,08h 40m,4.5,28 Seats available,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Delhi to Jalandhar
